"text","diggCount","replyCommentTotal","createTimeISO","uniqueId","videoWebUrl","uid","cid"
"is it worth investing in😭","0","0","2023-10-24T06:18:56.000Z","sillylilboii","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7026598598738379777","7293405601702265608"
"There used to be another app like Instagram called Momentage ! I think it was out in 2015 ?","0","0","2023-10-24T06:02:21.000Z","succulentsuckers","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6632325405725687814","7293401195941708590"
"Really cool app basically a photo album love it","0","0","2023-10-24T05:32:16.000Z","forbesstone","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7031707483576075270","7293393573209441030"
"Make it available in canada","0","0","2023-10-24T04:52:38.000Z","maxrx22","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7155705150404379653","7293383356312503046"
"I made one!! Anyone want to be frieeends???","1","0","2023-10-24T04:27:04.000Z","_knyx","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6730353910102361094","7293376742634341126"
"I can’t find it! Is it still up?","0","1","2023-10-24T04:10:12.000Z","serenaaaelaine","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6783915881866544133","7293372276492845855"
"I'm downloading it for sureee","0","0","2023-10-24T04:01:42.000Z","soupslupp","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7198304697916146694","7293370232163566342"
"its not passable to download on Android :((","0","0","2023-10-24T03:37:16.000Z","dark.inglorious.dick2000","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6934257791168611333","7293363230117233440"
"Love the idea🥰","1","0","2023-10-24T02:47:02.000Z","that_brownbeauty","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6600455195602878469","7293350988688196358"
"pls global & on android","0","0","2023-10-24T01:25:54.000Z","sashasbutter","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6747845149399794693","7293330049486078725"
"Like moments on WeChat","0","0","2023-10-24T01:22:59.000Z","kyla_belle24","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","101271336055922688","7293329284449551111"
"That is actually such a good idea, thank you girlyyy","0","0","2023-10-24T00:30:42.000Z","jf.gelvez","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6744314833870914566","7293315850522067717"
"I would definitely download this app! 🥲","0","0","2023-10-24T00:24:44.000Z","hazelblooms02","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7097101810192532481","7293270697219326727"
"yesssss","0","0","2023-10-23T23:11:39.000Z","prettyyelii","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7183600859355055109","7293295497585017606"
"Yes click link in our bio! Or search “Moment: preserve” on the app store","0",,"2023-10-24T14:54:08.000Z","abswagmaster","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6701763643199751174","7293538242191868715"
"Mexicooo needddsssss","0","0","2023-10-23T21:58:36.000Z","montserratabraham","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6775594810905805830","7293276661221884677"
"LOVEEE THIS","0","0","2023-10-23T21:55:00.000Z","m.rukhh","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7045096594849547270","7293275727079310086"
"oh I was really excited to download but is just for iphone:(","0","0","2023-10-23T21:39:33.000Z","makoseako","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6679889844917240838","7293271713768522502"
"isnt this what a private insta account is? just private your account, connect privately with who you want to, and still access the fun features","0","0","2023-10-23T21:35:00.000Z","officially1982","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6794564599506224134","7293270573702005510"
"make it for Android plssss","0","0","2023-10-23T21:33:17.000Z","hannsofia","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7127060554275456005","7293270110546100997"
"we need it in Kenya. 🇰🇪 Good work","1","0","2023-10-23T20:34:03.000Z","_jane_wanjiku","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7170327606695543814","7293241597989749509"
"Make an android version 😭
I can't stop using my Samsung","0","0","2023-10-23T20:19:14.000Z","thatyoutubeartist","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7102358169389990914","7293251075871048454"
"is it not for android?","0","0","2023-10-23T20:08:33.000Z","goldenchild222","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6741139365978964997","7293248235006690090"
"Am from kenyan is it available there","0","0","2023-10-23T19:46:43.000Z","charmingmalz","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7156685493588657157","7293242704212067078"
"Isn’t that like locket?","1","0","2023-10-23T19:37:57.000Z","m.in.ky","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6770573733808702470","7293240428001723141"
"I can’t find where to read the terms and conditions","0","0","2023-10-23T18:59:56.000Z","ana.sisa","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6797147659796792325","7293230626949350149"
"Now that's a tech baddie 💅😌","2","2","2023-10-23T18:07:50.000Z","gottaloveamuga","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7083595978079306754","7293217232354607878"
"😎😎😎","0",,"2023-10-23T18:33:36.000Z","ahmadnabihah","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6906931558952502278","7293223751063126827"
"I’ll wait patiently until it’s available in Costa Rica 🥲","0","0","2023-10-23T18:07:36.000Z","tinyric.e","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6614232125057679365","7293217162280551173"
"Isn’t available in Argentina 🇦🇷 🥲","0","0","2023-10-23T18:01:43.000Z","1oooi","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","120188152173989888","7293215626226828037"
"Is there a choice where you can upload to all public newsfeed of your friends instead of having to do the step to share?","0","0","2023-10-23T17:54:46.000Z","melissaayanez","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6791987331861775365","7293213774663189294"
"Slayy","0","0","2023-10-23T17:53:49.000Z","icon_thulani","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6854863786194617350","7293213583160296198"
"pls make it available on Google play","0","0","2023-10-23T17:41:59.000Z","ordinarybrown_girl","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6764251903527568390","7293210534375260934"
"Do it for android 😭","0","0","2023-10-23T17:22:30.000Z","cordovapictures","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6750866126908277761","7293205521749934853"
"yes ready for it","0","0","2023-10-23T17:09:57.000Z","gabrielscoop","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6785676951929865222","7293202228414776107"
"Not available for Spain? Can’t find it on my App Store","0","0","2023-10-23T16:53:22.000Z","mastalli_travel","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7080902689835844613","7293198031242265349"
"I just went to tag and on that account it had the link","0",,"2023-10-23T23:35:54.000Z","cocksucker400","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6902605649293820929","7293301743373779718"
"wait it's only available on apple? :((","0","0","2023-10-23T16:52:47.000Z","_heart_tart_","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7039439221514388486","7293197558801040158"
"YES.✨","0","0","2023-10-23T16:51:18.000Z","dumbassnne","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6793668677730124805","7293197473451737861"
"Downloading now!🥰","0","0","2023-10-23T16:40:10.000Z","suitelifeofjayy","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7021945234331632645","7293194490595820330"
"Gonna give this a shot ☺️","0","0","2023-10-23T16:37:55.000Z","mickeymoseley","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6730811906599601158","7293193876754793246"
"when will this be on play store? 😭","0","0","2023-10-23T15:34:08.000Z","suhomarx","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6591714645487665153","7293177597306962693"
"so is like photos","0","0","2023-10-23T15:12:06.000Z","aniemmanuel72","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7112449981056336901","7293156864004375301"
"*cries in Android*","0","0","2023-10-23T14:59:58.000Z","yesica__s","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6602741710887239685","7293151967241011974"
"Love the idea","1","0","2023-10-23T14:51:18.000Z","janesujatha","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6782062343868187649","7293166559857885960"
"I can’t find it :(","0","1","2023-10-23T14:42:39.000Z","myrtw_._","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6841872256751748101","7293164277526954784"
"is it available in Kenya? 🇰🇪","3","1","2023-10-23T14:41:05.000Z","nadia_chocoloco","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6998206884802216966","7293163917693436678"
"thank u so much ✨✨ like insta it's just a place were u get judged at stuff","1","1","2023-10-23T14:35:50.000Z","its_samanth","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7224101317822759942","7293162578288034566"
"💯","1",,"2023-10-23T15:08:53.000Z","ahmadnabihah","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6906931558952502278","7293170993357980459"
"UHHHHH HERE WE GOOO","0","0","2023-10-23T14:29:42.000Z","diegosincomplejo","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6772445094974800902","7293160983592698630"
"I promise I dreamt I created this 🥲","0","0","2023-10-23T14:00:13.000Z","camilaerazo","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","10999559","7293153407077319430"
"you look so much like Stella Hudgens","0","0","2023-10-23T13:10:04.000Z","remelda_","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6881674795894588422","7293140411412611872"
"my islands phone number isn’t available 🙁🙁","1","0","2023-10-23T12:53:04.000Z","idc_k","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6626392184915591173","7293136026808632096"
"Without the ads, how would you generate revenue? Just curious.","0","0","2023-10-23T11:00:28.000Z","paula.barr","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6726480597093827589","7293107060262454021"
"I wish all current tech founders had the energy like yours, like💯","0","0","2023-10-23T10:46:41.000Z","rial_9","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6907493864316830726","7293103518438671109"
"Thanks baby!","0","0","2023-10-23T10:25:34.000Z","wlrboi","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6867681280823329794","7293098091212718854"
"This sounds amazing","0","0","2023-10-23T09:39:56.000Z","scopeoutagency","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6851647402606511109","7293086314994795265"
"i cant find it 😭😭","0","0","2023-10-23T09:22:13.000Z","miryamvilbonn","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","3014603","7293081758852940549"
"Click link in our bio!","1",,"2023-10-23T15:07:58.000Z","getmoment","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7207317515538924590","7293170780085928746"
"Yes! Click link in our bio.","1",,"2023-10-23T15:08:09.000Z","getmoment","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7207317515538924590","7293170804962657066"
"i have android","0","0","2023-10-23T09:13:42.000Z","unrealcheeses","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7177222051785786369","7293079553475248904"
"this is such a cool idea","0","0","2023-10-23T08:42:50.000Z","maly.mich","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7182498227160876037","7293071632858530565"
"that's why u have private accounts and main accounts separately","1","0","2023-10-23T07:27:17.000Z","tfshadha","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7015278720932185093","7293052137368552193"
"Not available in Jamaica 😭","0","4","2023-10-23T07:14:57.000Z","ieasha.27","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7012402269061530629","7293048966869435142"
"Thank god, my insta got banned a week ago even through i havent posted in a few years!!","0","0","2023-10-23T07:04:42.000Z","thecurvyone","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6694311852766659590","7293046195319046945"
"is it available on Android?","0","0","2023-10-23T06:21:01.000Z","josejavier_as","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6774986707047777285","7293035001251644166"
"I cant find it on the App Store im in Budapest","0","1","2023-10-23T06:14:43.000Z","im_tatted","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6529427028251268096","7293033420392792837"
"start your own meta....dead serious i wanna join","0","0","2023-10-23T06:12:38.000Z","slim_nate1","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6959222965877097477","7293019816569340678"
"i need this for android 😭","0","0","2023-10-23T05:48:02.000Z","tonymolala","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6770424901260002309","7293026558079451911"
"Already downloaded and loving it. Now give us a tutorial on adding people outside the contact list 🥲","0","0","2023-10-23T05:10:11.000Z","cheeto_and_luna","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7042466626847458309","7293016783106982658"
"not available in Philippines? 😭","0","1","2023-10-23T04:53:26.000Z","seventy.cent","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7277188401697653765","7293012469361476357"
"i need this, Facebook and Instagram r all ads with a little bit of post","0","0","2023-10-23T04:52:04.000Z","seventy.cent","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7277188401697653765","7293012108571869957"
"Not available in my country💔","0","0","2023-10-23T04:18:48.000Z","gadavaal","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6747431303682360326","7293003516033336070"
"when will it be available on Android?","0","0","2023-10-23T04:15:06.000Z","whylambs","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6704821460457767942","7293002553586697002"
"This is what we needed to stop companies monopolizing social media and charging us subscriptions in the near future lolol","0","0","2023-10-23T04:14:13.000Z","deliriouswrath","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6607458670350548997","7293002365375234821"
"can you make it available in Maldives?","2","1","2023-10-23T03:58:33.000Z","yamatosannn_","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6541323717417374720","7292998290224071426"
"put it in the playstore too","0","0","2023-10-23T03:49:16.000Z","clauwu777","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6757089301395457029","7292995946873864965"
"Is this a good app for photographers? Trying to build my clientele","1","0","2023-10-23T03:46:42.000Z","mahaylarheanna","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6786804260439245829","7292995205816845098"
"is there any setting where we can make it visible like for only our friends or somethng🙂","0","0","2023-10-23T03:39:57.000Z","maryam28704","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7040847621488968710","7292993534171595522"
"I love this","0","0","2023-10-23T03:32:35.000Z","mayaesar","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6814248191669552134","7292991649917977350"
"It is! Click link in our bio.","0",,"2023-10-23T15:08:41.000Z","getmoment","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7207317515538924590","7293170917577409326"
"Sorry I just tried and said action can’t be completed 😭","0",,"2023-10-23T16:00:36.000Z","ieasha.27","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7012402269061530629","7293184401705648901"
"Click @getmoment profile and click link in bio. Or search “Moment: preserve” on the app store","1",,"2023-10-23T16:10:02.000Z","getmoment","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7207317515538924590","7293186784048104234"
"Found it, awesome. Good luck guys 🎉🥳","0",,"2023-10-23T22:33:40.000Z","ieasha.27","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7012402269061530629","7293285659116421893"
"Take that Zuckerberg 😎 I hated Instagram anyways. The idea of a “finsta” was created because so many people felt insecure about posting on their page. That app is too toxic now. That’s why we created a safe space for you to document your memories and share them with select people (without judgement and randos seeing them).  Like you should be able to rememeber every small moment in your life that made you happy. Sometimes if we never snap a pic, we’ll forget about it…or it will get lost in our photos.  We hope Moment helps you romanticize your life and make life feel like your own movie with seasons and characters. You can download it rn!","236400",,"2023-10-19T23:08:43.000Z",,,,
"isn’t this just vsco","0","0","2023-10-22T23:16:50.000Z","lilrayway","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6744441714171905029","7292925704282112774"
"otw getting the app","0","0","2023-10-22T23:03:36.000Z","mejulli","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7097630950985647105","7292922264865342214"
"someone let me know when it's available to android","0","1","2023-10-22T22:59:13.000Z","yaadmom","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7063976109398524934","7292921183124341510"
"i need it on Android","0","1","2023-10-22T22:57:47.000Z","yelilebast","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6940600733817963526","7292920797190341381"
"no android version","0","3","2023-10-22T22:49:59.000Z","elpi_nigeria","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7040211551634113541","7292918788403856134"
"You go girl","1","0","2023-10-22T22:45:29.000Z","rowdypanda01","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6959886129022731269","7292917663905579782"
"Available in mx?","0","0","2023-10-22T22:35:41.000Z","sheimtp","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6963863768976851974","7292915078646776582"
"I just got both my main and my small business account hacked on insta, nothing i did made me get them back🙂","0","0","2023-10-22T22:34:05.000Z","sidney_santana20","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6730418110757291014","7292914690195587845"
"make it available in android😭😭","0","1","2023-10-22T22:33:14.000Z","minholovesdori","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","237875752938209281","7292914502163677957"
"Make it available in Mexico!! Love this","0","0","2023-10-22T22:30:27.000Z","katherineaguilar03","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6826009629005792261","7292913798250300166"
"i can't find ittt","0","0","2023-10-22T22:30:03.000Z","ars0nist","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7200386548520567814","7292913682047435525"
"I love this idea! I’m a UX designer so let me know if you need any design help!","0","0","2023-10-22T22:27:33.000Z","poppyhaciendocosas","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6802668620758500358","7292913025417118469"
"Keeps saying enter number","0","0","2023-10-22T21:27:45.000Z","busyjoy","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6777753749009122309","7292897611609654022"
"Not available in my country","0","0","2023-10-22T21:11:56.000Z","sidd_merchant","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6884625751048750085","7292893524307034885"
"okay but why not the google play, do we not have the privilage to use this app, so sad now","0","1","2023-10-22T20:58:34.000Z","movegetlost","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6892034328378917893","7292890084407657222"
"some1 plz tell me when it's out 4 android","0","1","2023-10-22T20:54:24.000Z","anzy0010","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6842858892609209349","7292876177537893126"
"So your gallery?","0","0","2023-10-22T20:54:06.000Z","youarean_ediat","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6744066410655794181","7292888945145463584"
"for android pls","0","1","2023-10-22T20:15:26.000Z","mairanomaria_","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7027447218602148870","7292878961918804741"
"Go team, this amazing. Downloading now 🕺🏼","1","0","2023-10-22T20:05:27.000Z","pcorks7","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6998065658077479942","7292876279208329985"
"i need it on play store","0","1","2023-10-22T20:01:50.000Z","vanexx55","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6912844901278860294","7292875468499550982"
"Enter your email on the form on our website (momentapp.info) to stay updated and follow our page for android version launch!","0",,"2023-10-22T23:20:11.000Z","getmoment","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7207317515538924590","7292926589443965742"
"Enter your email on the form on our website (momentapp.info) to stay updated and follow our page for android version launch!","0",,"2023-10-22T23:20:17.000Z","getmoment","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7207317515538924590","7292926589436986158"
"Enter your email on the form on our website (momentapp.info) to stay updated and follow our page for android version launch!","0",,"2023-10-22T23:20:21.000Z","getmoment","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7207317515538924590","7292926651053163306"
"I see you are trying to build your email list nice","0",,"2023-10-22T23:23:24.000Z","elpi_nigeria","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7040211551634113541","7292927393035043589"
"I can help you with marketing and media presence in Nigeria","0",,"2023-10-22T23:25:04.000Z","elpi_nigeria","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7040211551634113541","7292927832984126214"
"Enter your email on the form on our website (momentapp.info) to stay updated and follow our page for android version launch!","1",,"2023-10-22T23:25:30.000Z","getmoment","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7207317515538924590","7292927947945558826"
"Enter your email on the form on our website (momentapp.info) to stay updated and follow our page for android version launch!","0",,"2023-10-22T23:25:42.000Z","getmoment","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7207317515538924590","7292928000827999022"
"Enter your email on the form on our website (momentapp.info) to stay updated and follow our page for android version launch!","0",,"2023-10-22T23:25:47.000Z","getmoment","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7207317515538924590","7292928035173663534"
"Oh we are downloading","0","0","2023-10-22T19:59:35.000Z","stfu_you_imbecile","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","221099213613404160","7292874899617383174"
"sadly not available worldwide","0","3","2023-10-22T19:57:37.000Z","llmoroxall","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7052331254708306949","7292874420983612165"
"yes! we need it for Android too 🙏🏼","0","1","2023-10-22T19:42:19.000Z","faty_gloria","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6855475078261621766","7292870465310737158"
"Thank you❤️","0","0","2023-10-22T19:35:43.000Z","walking_parallels","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6851074468057138182","7292868782899364613"
"Literally just downloaded","1","0","2023-10-22T19:31:52.000Z","thechelsieshow","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6782407732316390405","7292867779806429958"
"pls let me know when it's available in the play store and in 🇪🇨","0","2","2023-10-22T19:28:07.000Z","dianaestrellasb","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6805683609484477446","7292866828282430213"
"available for androind when?","0","1","2023-10-22T18:56:26.000Z","3.141etra","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6805989092728357893","7292858645598683909"
"definetly gonna use it when i have a phone","1","0","2023-10-22T18:55:04.000Z","all1umdu0","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6838832217965773829","7292858276470850310"
"yaaaas gurl 🥰","1","0","2023-10-22T18:50:05.000Z","spid3erpunk","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7153537961714877446","7292856983946117893"
"Can't wait for it to be on play store!","0","1","2023-10-22T18:44:09.000Z","perlaamaya86","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6788338811765031942","7292855490101592838"
"please put it on play store 🙏","0","1","2023-10-22T18:37:55.000Z","username638092","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7165881128204043266","7292853791363138305"
"I can’t add my friends): their usernames don’t appear):","0","0","2023-10-22T18:37:35.000Z","msb705","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6836062520495883265","7292853791182111494"
"is it available for android?","0","1","2023-10-22T18:28:14.000Z","tb.kelly","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7018618555222656002","7292840551283016454"
"Isn’t this an ad itself lol","0","0","2023-10-22T18:26:02.000Z","sonibaer","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6758662134773548038","7292850778187662126"
"I RAN to App Store","1","0","2023-10-22T18:22:28.000Z","yakinemjar","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6863395849435956229","7292849898453025542"
"someone wants to be friends?","0","0","2023-10-22T18:10:21.000Z","nijefeja","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6877828976888480770","7292846770621842182"
"bruh but is the same lel","0","0","2023-10-22T18:04:02.000Z","sebi_who6.1","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7113578350635992069","7292845128741683974"
"I was really to download but aí can’t for some reason 🥲","0","2","2023-10-22T18:02:42.000Z","blackb.th","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6817022482949833733","7292844788213777157"
"I accept","1","0","2023-10-22T17:58:13.000Z","omg_life_is_a_bitch","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6804152611006186501","7292843621879382790"
"it's not available on Android:(","1","1","2023-10-22T17:57:29.000Z","alexand_roger","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","258132926272483332","7292843440017867526"
"Enter your email on the form on our website (momentapp.info) to stay updated and follow our page for android version launch!","1",,"2023-10-22T23:25:51.000Z","getmoment","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7207317515538924590","7292928057609339694"
"Enter your email on the form on our website (momentapp.info) to stay updated and follow our page for android version launch!","0",,"2023-10-22T23:25:55.000Z","getmoment","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7207317515538924590","7292928060331688750"
"It is! Click on our profile and click link in bio! Or search on the App Store “Moment: preserve”","0",,"2023-10-22T20:52:11.000Z","getmoment","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7207317515538924590","7292888450024604462"
"looked in the app store and is not available for Peru in south America and if you read comments below it is not avail for some countries.","0",,"2023-10-22T21:07:01.000Z","llmoroxall","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7052331254708306949","7292892268033098501"
"maybe it has a different name on each country????","0",,"2023-10-22T21:07:52.000Z","llmoroxall","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7052331254708306949","7292892465500488453"
"Enter your email on the form on our website (momentapp.info) to stay updated and follow our page for android version launch!","1",,"2023-10-22T23:26:03.000Z","getmoment","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7207317515538924590","7292928109128090414"
"It is available globally. Click on our profile and click link in bio! Or search on the App Store “Moment: preserve”","0",,"2023-10-22T20:52:29.000Z","getmoment","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7207317515538924590","7292888462986347306"
"not in the play store (android) :(","0",,"2023-10-22T20:54:17.000Z","dianaestrellasb","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6805683609484477446","7292888997427544838"
"Enter your email on the form on our website (momentapp.info) to stay updated and follow our page for android version launch!","0",,"2023-10-22T23:26:13.000Z","getmoment","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7207317515538924590","7292928134864454443"
"Enter your email on the form on our website (momentapp.info) to stay updated and follow our page for android version launch!","1",,"2023-10-22T23:26:26.000Z","getmoment","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7207317515538924590","7292928187049902891"
"Enter your email on the form on our website (momentapp.info) to stay updated and follow our page for android version launch!","0",,"2023-10-22T23:26:38.000Z","getmoment","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7207317515538924590","7292928269093995306"
"Enter your email on the form on our website (momentapp.info) to stay updated and follow our page for android version launch!","0",,"2023-10-22T23:26:34.000Z","getmoment","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7207317515538924590","7292928244054262570"
"waiting for goggle play😭","0","2","2023-10-22T17:41:26.000Z","nvblnk","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6819201036457821190","7292839297237386002"
